season,winner,team_type,team,loss
2007/08,Kolkata Knight Riders,team1,Royal Challengers Bangalore,True
2007/08,Chennai Super Kings,team1,Kings XI Punjab,True
2007/08,Delhi Daredevils,team1,Delhi Daredevils,False
2007/08,Royal Challengers Bangalore,team1,Mumbai Indians,True
2007/08,Kolkata Knight Riders,team1,Kolkata Knight Riders,False
2007/08,Rajasthan Royals,team1,Rajasthan Royals,False
2007/08,Delhi Daredevils,team1,Deccan Chargers,True
2007/08,Chennai Super Kings,team1,Chennai Super Kings,False
2007/08,Rajasthan Royals,team1,Deccan Chargers,True
2007/08,Kings XI Punjab,team1,Kings XI Punjab,False
2007/08,Rajasthan Royals,team1,Royal Challengers Bangalore,True
2007/08,Chennai Super Kings,team1,Chennai Super Kings,False
2007/08,Deccan Chargers,team1,Mumbai Indians,True
2007/08,Kings XI Punjab,team1,Kings XI Punjab,False
2007/08,Chennai Super Kings,team1,Royal Challengers Bangalore,True
2007/08,Mumbai Indians,team1,Kolkata Knight Riders,True
2007/08,Delhi Daredevils,team1,Delhi Daredevils,False
2007/08,Kings XI Punjab,team1,Deccan Chargers,True
2007/08,Rajasthan Royals,team1,Rajasthan Royals,False
2007/08,Delhi Daredevils,team1,Chennai Super Kings,True
2007/08,Kings XI Punjab,team1,Kings XI Punjab,False
2007/08,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2007/08,Mumbai Indians,team1,Mumbai Indians,False
2007/08,Rajasthan Royals,team1,Rajasthan Royals,False
2007/08,Kings XI Punjab,team1,Royal Challengers Bangalore,True
2007/08,Deccan Chargers,team1,Chennai Super Kings,True
2007/08,Mumbai Indians,team1,Mumbai Indians,False
2007/08,Chennai Super Kings,team1,Delhi Daredevils,True
2007/08,Kolkata Knight Riders,team1,Kolkata Knight Riders,False
2007/08,Rajasthan Royals,team1,Rajasthan Royals,False
2007/08,Chennai Super Kings,team1,Chennai Super Kings,False
2007/08,Kolkata Knight Riders,team1,Deccan Chargers,True
2007/08,Rajasthan Royals,team1,Rajasthan Royals,False
2007/08,Kings XI Punjab,team1,Kings XI Punjab,False
2007/08,Kolkata Knight Riders,team1,Kolkata Knight Riders,False
2007/08,Mumbai Indians,team1,Mumbai Indians,False
2007/08,Delhi Daredevils,team1,Delhi Daredevils,False
2007/08,Mumbai Indians,team1,Mumbai Indians,False
2007/08,Kings XI Punjab,team1,Delhi Daredevils,True
2007/08,Rajasthan Royals,team1,Rajasthan Royals,False
2007/08,Mumbai Indians,team1,Deccan Chargers,True
2007/08,Chennai Super Kings,team1,Kolkata Knight Riders,True
2007/08,Delhi Daredevils,team1,Royal Challengers Bangalore,True
2007/08,Rajasthan Royals,team1,Kolkata Knight Riders,True
2007/08,Kings XI Punjab,team1,Mumbai Indians,True
2007/08,Royal Challengers Bangalore,team1,Chennai Super Kings,True
2007/08,Kings XI Punjab,team1,Kings XI Punjab,False
2007/08,Delhi Daredevils,team1,Delhi Daredevils,False
2007/08,Rajasthan Royals,team1,Chennai Super Kings,True
2007/08,Royal Challengers Bangalore,team1,Deccan Chargers,True
2007/08,Kolkata Knight Riders,team1,Kolkata Knight Riders,False
2007/08,Rajasthan Royals,team1,Rajasthan Royals,False
2007/08,Chennai Super Kings,team1,Deccan Chargers,True
2007/08,Mumbai Indians,team1,Royal Challengers Bangalore,True
2007/08,Kings XI Punjab,team1,Kings XI Punjab,False
2007/08,Rajasthan Royals,team1,Delhi Daredevils,True
2007/08,Chennai Super Kings,team1,Chennai Super Kings,False
2007/08,Rajasthan Royals,team1,Chennai Super Kings,True
2009,Mumbai Indians,team1,Chennai Super Kings,True
2009,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2009,Delhi Daredevils,team1,Delhi Daredevils,False
2009,Deccan Chargers,team1,Deccan Chargers,False
2009,Chennai Super Kings,team1,Royal Challengers Bangalore,True
2009,Kolkata Knight Riders,team1,Kings XI Punjab,True
2009,Deccan Chargers,team1,Royal Challengers Bangalore,True
2009,Delhi Daredevils,team1,Chennai Super Kings,True
2009,Rajasthan Royals,team1,Kolkata Knight Riders,True
2009,Kings XI Punjab,team1,Royal Challengers Bangalore,True
2009,Deccan Chargers,team1,Deccan Chargers,False
2009,Delhi Daredevils,team1,Royal Challengers Bangalore,True
2009,Kings XI Punjab,team1,Kings XI Punjab,False
2009,Deccan Chargers,team1,Chennai Super Kings,True
2009,Mumbai Indians,team1,Kolkata Knight Riders,True
2009,Rajasthan Royals,team1,Delhi Daredevils,True
2009,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2009,Kings XI Punjab,team1,Kings XI Punjab,False
2009,Delhi Daredevils,team1,Deccan Chargers,True
2009,Chennai Super Kings,team1,Chennai Super Kings,False
2009,Mumbai Indians,team1,Kolkata Knight Riders,True
2009,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2009,Rajasthan Royals,team1,Deccan Chargers,True
2009,Chennai Super Kings,team1,Chennai Super Kings,False
2009,Kings XI Punjab,team1,Kings XI Punjab,False
2009,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2009,Chennai Super Kings,team1,Chennai Super Kings,False
2009,Rajasthan Royals,team1,Kings XI Punjab,True
2009,Delhi Daredevils,team1,Delhi Daredevils,False
2009,Deccan Chargers,team1,Deccan Chargers,False
2009,Rajasthan Royals,team1,Royal Challengers Bangalore,True
2009,Chennai Super Kings,team1,Chennai Super Kings,False
2009,Delhi Daredevils,team1,Delhi Daredevils,False
2009,Kings XI Punjab,team1,Deccan Chargers,True
2009,Chennai Super Kings,team1,Chennai Super Kings,False
2009,Mumbai Indians,team1,Royal Challengers Bangalore,True
2009,Delhi Daredevils,team1,Delhi Daredevils,False
2009,Deccan Chargers,team1,Deccan Chargers,False
2009,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2009,Mumbai Indians,team1,Kings XI Punjab,True
2009,Delhi Daredevils,team1,Deccan Chargers,True
2009,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2009,Rajasthan Royals,team1,Mumbai Indians,True
2009,Kings XI Punjab,team1,Delhi Daredevils,True
2009,Chennai Super Kings,team1,Chennai Super Kings,False
2009,Deccan Chargers,team1,Deccan Chargers,False
2009,Kings XI Punjab,team1,Deccan Chargers,True
2009,Delhi Daredevils,team1,Delhi Daredevils,False
2009,Kolkata Knight Riders,team1,Chennai Super Kings,True
2009,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2009,Kolkata Knight Riders,team1,Kolkata Knight Riders,False
2009,Chennai Super Kings,team1,Chennai Super Kings,False
2009,Delhi Daredevils,team1,Delhi Daredevils,False
2009,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2009,Deccan Chargers,team1,Delhi Daredevils,True
2009,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2009,Deccan Chargers,team1,Royal Challengers Bangalore,True
2009/10,Kolkata Knight Riders,team1,Deccan Chargers,True
2009/10,Mumbai Indians,team1,Mumbai Indians,False
2009/10,Delhi Daredevils,team1,Kings XI Punjab,True
2009/10,Kolkata Knight Riders,team1,Kolkata Knight Riders,False
2009/10,Deccan Chargers,team1,Chennai Super Kings,True
2009/10,Delhi Daredevils,team1,Rajasthan Royals,True
2009/10,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2009/10,Chennai Super Kings,team1,Kolkata Knight Riders,True
2009/10,Mumbai Indians,team1,Delhi Daredevils,True
2009/10,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2009/10,Chennai Super Kings,team1,Delhi Daredevils,True
2009/10,Deccan Chargers,team1,Deccan Chargers,False
2009/10,Rajasthan Royals,team1,Rajasthan Royals,False
2009/10,Royal Challengers Bangalore,team1,Mumbai Indians,True
2009/10,Deccan Chargers,team1,Deccan Chargers,False
2009/10,Kings XI Punjab,team1,Chennai Super Kings,True
2009/10,Mumbai Indians,team1,Mumbai Indians,False
2009/10,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2009/10,Rajasthan Royals,team1,Kings XI Punjab,True
2009/10,Mumbai Indians,team1,Chennai Super Kings,True
2009/10,Delhi Daredevils,team1,Royal Challengers Bangalore,True
2009/10,Rajasthan Royals,team1,Rajasthan Royals,False
2009/10,Kolkata Knight Riders,team1,Kings XI Punjab,True
2009/10,Rajasthan Royals,team1,Rajasthan Royals,False
2009/10,Mumbai Indians,team1,Deccan Chargers,True
2009/10,Delhi Daredevils,team1,Delhi Daredevils,False
2009/10,Mumbai Indians,team1,Mumbai Indians,False
2009/10,Chennai Super Kings,team1,Chennai Super Kings,False
2009/10,Delhi Daredevils,team1,Delhi Daredevils,False
2009/10,Kolkata Knight Riders,team1,Kolkata Knight Riders,False
2009/10,Royal Challengers Bangalore,team1,Kings XI Punjab,True
2009/10,Chennai Super Kings,team1,Chennai Super Kings,False
2009/10,Mumbai Indians,team1,Mumbai Indians,False
2009/10,Kings XI Punjab,team1,Kolkata Knight Riders,True
2009/10,Delhi Daredevils,team1,Delhi Daredevils,False
2009/10,Rajasthan Royals,team1,Deccan Chargers,True
2009/10,Chennai Super Kings,team1,Chennai Super Kings,False
2009/10,Rajasthan Royals,team1,Rajasthan Royals,False
2009/10,Kolkata Knight Riders,team1,Kolkata Knight Riders,False
2009/10,Deccan Chargers,team1,Royal Challengers Bangalore,True
2009/10,Kings XI Punjab,team1,Kings XI Punjab,False
2009/10,Deccan Chargers,team1,Deccan Chargers,False
2009/10,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2009/10,Kings XI Punjab,team1,Delhi Daredevils,True
2009/10,Mumbai Indians,team1,Rajasthan Royals,True
2009/10,Deccan Chargers,team1,Deccan Chargers,False
2009/10,Mumbai Indians,team1,Mumbai Indians,False
2009/10,Chennai Super Kings,team1,Chennai Super Kings,False
2009/10,Royal Challengers Bangalore,team1,Rajasthan Royals,True
2009/10,Delhi Daredevils,team1,Chennai Super Kings,True
2009/10,Deccan Chargers,team1,Kings XI Punjab,True
2009/10,Mumbai Indians,team1,Royal Challengers Bangalore,True
2009/10,Kolkata Knight Riders,team1,Kolkata Knight Riders,False
2009/10,Chennai Super Kings,team1,Kings XI Punjab,True
2009/10,Deccan Chargers,team1,Delhi Daredevils,True
2009/10,Kolkata Knight Riders,team1,Kolkata Knight Riders,False
2009/10,Mumbai Indians,team1,Royal Challengers Bangalore,True
2009/10,Chennai Super Kings,team1,Chennai Super Kings,False
2009/10,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2009/10,Chennai Super Kings,team1,Chennai Super Kings,False
2011,Chennai Super Kings,team1,Chennai Super Kings,False
2011,Rajasthan Royals,team1,Deccan Chargers,True
2011,Royal Challengers Bangalore,team1,Kochi Tuskers Kerala,True
2011,Mumbai Indians,team1,Delhi Daredevils,True
2011,Pune Warriors,team1,Pune Warriors,False
2011,Kolkata Knight Riders,team1,Kolkata Knight Riders,False
2011,Rajasthan Royals,team1,Rajasthan Royals,False
2011,Mumbai Indians,team1,Royal Challengers Bangalore,True
2011,Kings XI Punjab,team1,Kings XI Punjab,False
2011,Pune Warriors,team1,Pune Warriors,False
2011,Deccan Chargers,team1,Deccan Chargers,False
2011,Kolkata Knight Riders,team1,Rajasthan Royals,True
2011,Kochi Tuskers Kerala,team1,Mumbai Indians,True
2011,Chennai Super Kings,team1,Chennai Super Kings,False
2011,Kings XI Punjab,team1,Deccan Chargers,True
2011,Delhi Daredevils,team1,Pune Warriors,True
2011,Kolkata Knight Riders,team1,Kolkata Knight Riders,False
2011,Kochi Tuskers Kerala,team1,Kochi Tuskers Kerala,False
2011,Deccan Chargers,team1,Delhi Daredevils,True
2011,Mumbai Indians,team1,Mumbai Indians,False
2011,Kochi Tuskers Kerala,team1,Kolkata Knight Riders,True
2011,Kings XI Punjab,team1,Kings XI Punjab,False
2011,Mumbai Indians,team1,Mumbai Indians,False
2011,Royal Challengers Bangalore,team1,Kolkata Knight Riders,True
2011,Delhi Daredevils,team1,Delhi Daredevils,False
2011,Mumbai Indians,team1,Deccan Chargers,True
2011,Rajasthan Royals,team1,Rajasthan Royals,False
2011,Chennai Super Kings,team1,Chennai Super Kings,False
2011,Royal Challengers Bangalore,team1,Delhi Daredevils,True
2011,Chennai Super Kings,team1,Pune Warriors,True
2011,Deccan Chargers,team1,Kochi Tuskers Kerala,True
2011,Kolkata Knight Riders,team1,Delhi Daredevils,True
2011,Rajasthan Royals,team1,Rajasthan Royals,False
2011,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2011,Delhi Daredevils,team1,Kochi Tuskers Kerala,True
2011,Kolkata Knight Riders,team1,Kolkata Knight Riders,False
2011,Rajasthan Royals,team1,Rajasthan Royals,False
2011,Chennai Super Kings,team1,Chennai Super Kings,False
2011,Mumbai Indians,team1,Mumbai Indians,False
2011,Kochi Tuskers Kerala,team1,Delhi Daredevils,True
2011,Kolkata Knight Riders,team1,Deccan Chargers,True
2011,Chennai Super Kings,team1,Chennai Super Kings,False
2011,Mumbai Indians,team1,Pune Warriors,True
2011,Kochi Tuskers Kerala,team1,Kochi Tuskers Kerala,False
2011,Delhi Daredevils,team1,Deccan Chargers,True
2011,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2011,Kolkata Knight Riders,team1,Kolkata Knight Riders,False
2011,Mumbai Indians,team1,Mumbai Indians,False
2011,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2011,Pune Warriors,team1,Kings XI Punjab,True
2011,Chennai Super Kings,team1,Rajasthan Royals,True
2011,Pune Warriors,team1,Deccan Chargers,True
2011,Kings XI Punjab,team1,Kings XI Punjab,False
2011,Royal Challengers Bangalore,team1,Rajasthan Royals,True
2011,Chennai Super Kings,team1,Chennai Super Kings,False
2011,Kings XI Punjab,team1,Kochi Tuskers Kerala,True
2011,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2011,Deccan Chargers,team1,Mumbai Indians,True
2011,Kings XI Punjab,team1,Kings XI Punjab,False
2011,Kochi Tuskers Kerala,team1,Kochi Tuskers Kerala,False
2011,Deccan Chargers,team1,Pune Warriors,True
2011,Kings XI Punjab,team1,Kings XI Punjab,False
2011,Chennai Super Kings,team1,Chennai Super Kings,False
2011,Kolkata Knight Riders,team1,Pune Warriors,True
2011,Rajasthan Royals,team1,Mumbai Indians,True
2011,Deccan Chargers,team1,Kings XI Punjab,True
2011,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2011,Mumbai Indians,team1,Kolkata Knight Riders,True
2011,Chennai Super Kings,team1,Royal Challengers Bangalore,True
2011,Mumbai Indians,team1,Mumbai Indians,False
2011,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2011,Chennai Super Kings,team1,Chennai Super Kings,False
2012,Mumbai Indians,team1,Chennai Super Kings,True
2012,Delhi Daredevils,team1,Kolkata Knight Riders,True
2012,Pune Warriors,team1,Mumbai Indians,True
2012,Rajasthan Royals,team1,Rajasthan Royals,False
2012,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2012,Chennai Super Kings,team1,Deccan Chargers,True
2012,Rajasthan Royals,team1,Rajasthan Royals,False
2012,Pune Warriors,team1,Pune Warriors,False
2012,Mumbai Indians,team1,Deccan Chargers,True
2012,Kolkata Knight Riders,team1,Royal Challengers Bangalore,True
2012,Delhi Daredevils,team1,Delhi Daredevils,False
2012,Mumbai Indians,team1,Mumbai Indians,False
2012,Chennai Super Kings,team1,Chennai Super Kings,False
2012,Kings XI Punjab,team1,Kings XI Punjab,False
2012,Kolkata Knight Riders,team1,Kolkata Knight Riders,False
2012,Pune Warriors,team1,Pune Warriors,False
2012,Kings XI Punjab,team1,Kolkata Knight Riders,True
2012,Rajasthan Royals,team1,Royal Challengers Bangalore,True
2012,Delhi Daredevils,team1,Mumbai Indians,True
2012,Rajasthan Royals,team1,Rajasthan Royals,False
2012,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2012,Kolkata Knight Riders,team1,Kings XI Punjab,True
2012,Delhi Daredevils,team1,Delhi Daredevils,False
2012,Chennai Super Kings,team1,Chennai Super Kings,False
2012,Royal Challengers Bangalore,team1,Kings XI Punjab,True
2012,Chennai Super Kings,team1,Chennai Super Kings,False
2012,Pune Warriors,team1,Delhi Daredevils,True
2012,Kings XI Punjab,team1,Mumbai Indians,True
2012,Kolkata Knight Riders,team1,Deccan Chargers,True
2012,Royal Challengers Bangalore,team1,Rajasthan Royals,True
2012,Delhi Daredevils,team1,Pune Warriors,True
2012,Mumbai Indians,team1,Kings XI Punjab,True
2012,Deccan Chargers,team1,Pune Warriors,True
2012,Delhi Daredevils,team1,Delhi Daredevils,False
2012,Kings XI Punjab,team1,Chennai Super Kings,True
2012,Kolkata Knight Riders,team1,Kolkata Knight Riders,False
2012,Delhi Daredevils,team1,Delhi Daredevils,False
2012,Mumbai Indians,team1,Mumbai Indians,False
2012,Kolkata Knight Riders,team1,Chennai Super Kings,True
2012,Deccan Chargers,team1,Deccan Chargers,False
2012,Delhi Daredevils,team1,Rajasthan Royals,True
2012,Kings XI Punjab,team1,Royal Challengers Bangalore,True
2012,Mumbai Indians,team1,Pune Warriors,True
2012,Chennai Super Kings,team1,Chennai Super Kings,False
2012,Kolkata Knight Riders,team1,Kolkata Knight Riders,False
2012,Rajasthan Royals,team1,Kings XI Punjab,True
2012,Mumbai Indians,team1,Mumbai Indians,False
2012,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2012,Kolkata Knight Riders,team1,Delhi Daredevils,True
2012,Rajasthan Royals,team1,Pune Warriors,True
2012,Kings XI Punjab,team1,Deccan Chargers,True
2012,Royal Challengers Bangalore,team1,Mumbai Indians,True
2012,Delhi Daredevils,team1,Deccan Chargers,True
2012,Chennai Super Kings,team1,Rajasthan Royals,True
2012,Royal Challengers Bangalore,team1,Pune Warriors,True
2012,Mumbai Indians,team1,Kolkata Knight Riders,True
2012,Chennai Super Kings,team1,Chennai Super Kings,False
2012,Rajasthan Royals,team1,Rajasthan Royals,False
2012,Kings XI Punjab,team1,Kings XI Punjab,False
2012,Mumbai Indians,team1,Royal Challengers Bangalore,True
2012,Chennai Super Kings,team1,Kolkata Knight Riders,True
2012,Delhi Daredevils,team1,Delhi Daredevils,False
2012,Kolkata Knight Riders,team1,Mumbai Indians,True
2012,Kings XI Punjab,team1,Kings XI Punjab,False
2012,Royal Challengers Bangalore,team1,Delhi Daredevils,True
2012,Deccan Chargers,team1,Deccan Chargers,False
2012,Delhi Daredevils,team1,Kings XI Punjab,True
2012,Kolkata Knight Riders,team1,Pune Warriors,True
2012,Deccan Chargers,team1,Deccan Chargers,False
2012,Mumbai Indians,team1,Rajasthan Royals,True
2012,Kolkata Knight Riders,team1,Delhi Daredevils,True
2012,Chennai Super Kings,team1,Chennai Super Kings,False
2012,Chennai Super Kings,team1,Delhi Daredevils,True
2012,Kolkata Knight Riders,team1,Kolkata Knight Riders,False
2013,Kolkata Knight Riders,team1,Kolkata Knight Riders,False
2013,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2013,Sunrisers Hyderabad,team1,Sunrisers Hyderabad,False
2013,Rajasthan Royals,team1,Delhi Daredevils,True
2013,Mumbai Indians,team1,Chennai Super Kings,True
2013,Kings XI Punjab,team1,Pune Warriors,True
2013,Sunrisers Hyderabad,team1,Sunrisers Hyderabad,False
2013,Rajasthan Royals,team1,Rajasthan Royals,False
2013,Mumbai Indians,team1,Mumbai Indians,False
2013,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2013,Chennai Super Kings,team1,Kings XI Punjab,True
2013,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2013,Pune Warriors,team1,Pune Warriors,False
2013,Sunrisers Hyderabad,team1,Delhi Daredevils,True
2013,Mumbai Indians,team1,Mumbai Indians,False
2013,Chennai Super Kings,team1,Chennai Super Kings,False
2013,Kolkata Knight Riders,team1,Kolkata Knight Riders,False
2013,Rajasthan Royals,team1,Rajasthan Royals,False
2013,Pune Warriors,team1,Chennai Super Kings,True
2013,Kings XI Punjab,team1,Kings XI Punjab,False
2013,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2013,Sunrisers Hyderabad,team1,Pune Warriors,True
2013,Rajasthan Royals,team1,Rajasthan Royals,False
2013,Chennai Super Kings,team1,Delhi Daredevils,True
2013,Sunrisers Hyderabad,team1,Sunrisers Hyderabad,False
2013,Chennai Super Kings,team1,Kolkata Knight Riders,True
2013,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2013,Delhi Daredevils,team1,Delhi Daredevils,False
2013,Kings XI Punjab,team1,Kings XI Punjab,False
2013,Chennai Super Kings,team1,Chennai Super Kings,False
2013,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2013,Kings XI Punjab,team1,Delhi Daredevils,True
2013,Mumbai Indians,team1,Kolkata Knight Riders,True
2013,Chennai Super Kings,team1,Chennai Super Kings,False
2013,Kolkata Knight Riders,team1,Kolkata Knight Riders,False
2013,Rajasthan Royals,team1,Rajasthan Royals,False
2013,Mumbai Indians,team1,Mumbai Indians,False
2013,Chennai Super Kings,team1,Chennai Super Kings,False
2013,Delhi Daredevils,team1,Delhi Daredevils,False
2013,Rajasthan Royals,team1,Rajasthan Royals,False
2013,Mumbai Indians,team1,Mumbai Indians,False
2013,Chennai Super Kings,team1,Pune Warriors,True
2013,Sunrisers Hyderabad,team1,Sunrisers Hyderabad,False
2013,Delhi Daredevils,team1,Delhi Daredevils,False
2013,Chennai Super Kings,team1,Chennai Super Kings,False
2013,Royal Challengers Bangalore,team1,Pune Warriors,True
2013,Kolkata Knight Riders,team1,Kolkata Knight Riders,False
2013,Sunrisers Hyderabad,team1,Sunrisers Hyderabad,False
2013,Mumbai Indians,team1,Mumbai Indians,False
2013,Rajasthan Royals,team1,Rajasthan Royals,False
2013,Kings XI Punjab,team1,Kings XI Punjab,False
2013,Rajasthan Royals,team1,Rajasthan Royals,False
2013,Mumbai Indians,team1,Mumbai Indians,False
2013,Chennai Super Kings,team1,Sunrisers Hyderabad,True
2013,Rajasthan Royals,team1,Kings XI Punjab,True
2013,Kolkata Knight Riders,team1,Pune Warriors,True
2013,Royal Challengers Bangalore,team1,Delhi Daredevils,True
2013,Mumbai Indians,team1,Pune Warriors,True
2013,Sunrisers Hyderabad,team1,Kings XI Punjab,True
2013,Kolkata Knight Riders,team1,Kolkata Knight Riders,False
2013,Rajasthan Royals,team1,Rajasthan Royals,False
2013,Mumbai Indians,team1,Mumbai Indians,False
2013,Kings XI Punjab,team1,Royal Challengers Bangalore,True
2013,Chennai Super Kings,team1,Chennai Super Kings,False
2013,Pune Warriors,team1,Kolkata Knight Riders,True
2013,Mumbai Indians,team1,Mumbai Indians,False
2013,Kings XI Punjab,team1,Kings XI Punjab,False
2013,Sunrisers Hyderabad,team1,Sunrisers Hyderabad,False
2013,Kings XI Punjab,team1,Kings XI Punjab,False
2013,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2013,Pune Warriors,team1,Pune Warriors,False
2013,Sunrisers Hyderabad,team1,Sunrisers Hyderabad,False
2013,Chennai Super Kings,team1,Chennai Super Kings,False
2013,Rajasthan Royals,team1,Rajasthan Royals,False
2013,Mumbai Indians,team1,Mumbai Indians,False
2013,Mumbai Indians,team1,Chennai Super Kings,True
2014,Kolkata Knight Riders,team1,Mumbai Indians,True
2014,Royal Challengers Bangalore,team1,Delhi Daredevils,True
2014,Kings XI Punjab,team1,Chennai Super Kings,True
2014,Rajasthan Royals,team1,Sunrisers Hyderabad,True
2014,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2014,Delhi Daredevils,team1,Kolkata Knight Riders,True
2014,Kings XI Punjab,team1,Rajasthan Royals,True
2014,Chennai Super Kings,team1,Chennai Super Kings,False
2014,Kings XI Punjab,team1,Kings XI Punjab,False
2014,Chennai Super Kings,team1,Rajasthan Royals,True
2014,Kolkata Knight Riders,team1,Royal Challengers Bangalore,True
2014,Sunrisers Hyderabad,team1,Sunrisers Hyderabad,False
2014,Chennai Super Kings,team1,Chennai Super Kings,False
2014,Rajasthan Royals,team1,Rajasthan Royals,False
2014,Kings XI Punjab,team1,Kolkata Knight Riders,True
2014,Delhi Daredevils,team1,Delhi Daredevils,False
2014,Chennai Super Kings,team1,Sunrisers Hyderabad,True
2014,Kings XI Punjab,team1,Kings XI Punjab,False
2014,Rajasthan Royals,team1,Kolkata Knight Riders,True
2014,Sunrisers Hyderabad,team1,Mumbai Indians,True
2014,Chennai Super Kings,team1,Chennai Super Kings,False
2014,Mumbai Indians,team1,Mumbai Indians,False
2014,Rajasthan Royals,team1,Delhi Daredevils,True
2014,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2014,Rajasthan Royals,team1,Rajasthan Royals,False
2014,Chennai Super Kings,team1,Delhi Daredevils,True
2014,Mumbai Indians,team1,Mumbai Indians,False
2014,Kolkata Knight Riders,team1,Delhi Daredevils,True
2014,Kings XI Punjab,team1,Kings XI Punjab,False
2014,Sunrisers Hyderabad,team1,Rajasthan Royals,True
2014,Kings XI Punjab,team1,Royal Challengers Bangalore,True
2014,Sunrisers Hyderabad,team1,Delhi Daredevils,True
2014,Chennai Super Kings,team1,Mumbai Indians,True
2014,Kolkata Knight Riders,team1,Kings XI Punjab,True
2014,Rajasthan Royals,team1,Royal Challengers Bangalore,True
2014,Mumbai Indians,team1,Sunrisers Hyderabad,True
2014,Chennai Super Kings,team1,Chennai Super Kings,False
2014,Royal Challengers Bangalore,team1,Royal Challengers Bangalore,False
2014,Kings XI Punjab,team1,Sunrisers Hyderabad,True
2014,Kolkata Knight Riders,team1,Kolkata Knight Riders,False
2014,Rajasthan Royals,team1,Rajasthan Royals,False
2014,Royal Challengers Bangalore,team1,Chennai Super Kings,True
2014,Kolkata Knight Riders,team1,Sunrisers Hyderabad,True
2014,Mumbai Indians,team1,Rajasthan Royals,True
2014,Kings XI Punjab,team1,Delhi Daredevils,True
2014,Sunrisers Hyderabad,team1,Sunrisers Hyderabad,False
2014,Kolkata Knight Riders,team1,Kolkata Knight Riders,False
2014,Mumbai Indians,team1,Kings XI Punjab,True
2014,Kolkata Knight Riders,team1,Kolkata Knight Riders,False
2014,Sunrisers Hyderabad,team1,Chennai Super Kings,True
2014,Mumbai Indians,team1,Mumbai Indians,False
2014,Kings XI Punjab,team1,Kings XI Punjab,False
2014,Chennai Super Kings,team1,Royal Challengers Bangalore,True
2014,Kolkata Knight Riders,team1,Kolkata Knight Riders,False
2014,Kings XI Punjab,team1,Kings XI Punjab,False
2014,Mumbai Indians,team1,Mumbai Indians,False
2014,Kolkata Knight Riders,team1,Kings XI Punjab,True
2014,Chennai Super Kings,team1,Chennai Super Kings,False
2014,Kings XI Punjab,team1,Chennai Super Kings,True
2014,Kolkata Knight Riders,team1,Kolkata Knight Riders,False
2015,Kolkata Knight Riders,team1,Kolkata Knight Riders,False
2015,Chennai Super Kings,team1,Chennai Super Kings,False
2015,Rajasthan Royals,team1,Kings XI Punjab,True
2015,Chennai Super Kings,team1,Chennai Super Kings,False
2015,Royal Challengers Bangalore,team1,Kolkata Knight Riders,True
2015,Rajasthan Royals,team1,Delhi Daredevils,True
2015,Kings XI Punjab,team1,Mumbai Indians,True
2015,Sunrisers Hyderabad,team1,Royal Challengers Bangalore,True
2015,Rajasthan Royals,team1,Rajasthan Royals,False
2015,Delhi Daredevils,team1,Kings XI Punjab,True
2015,Rajasthan Royals,team1,Sunrisers Hyderabad,True
2015,Chennai Super Kings,team1,Mumbai Indians,True
2015,Delhi Daredevils,team1,Sunrisers Hyderabad,True
2015,Kolkata Knight Riders,team1,Kings XI Punjab,True
2015,Rajasthan Royals,team1,Rajasthan Royals,False
2015,Mumbai Indians,team1,Royal Challengers Bangalore,True
2015,Kolkata Knight Riders,team1,Delhi Daredevils,True
